Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.925, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=3, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=150000, n_steps=1, natoms=51, no_dist=True, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=False, noisy_std=0.5, save_model=False, start_update=100, target_update_period=500, vmax=200, vmin=-200, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -806.206, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -83.382, Eval reward: -806.206, TD loss:     nan, Episode:    1, Epsilon: 0.925
Iteration:     200, Train reward: -96.957, Eval reward: -806.206, TD loss:   1.267, Episode:    2, Epsilon: 0.8556250000000001
Iteration:     300, Train reward: -193.051, Eval reward: -806.206, TD loss:   1.553, Episode:    3, Epsilon: 0.7914531250000001
Iteration:     400, Train reward: -175.444, Eval reward: -806.206, TD loss:   1.730, Episode:    4, Epsilon: 0.7320941406250001
Iteration:     500, Train reward: -173.157, Eval reward: -806.206, TD loss:   2.093, Episode:    5, Epsilon: 0.6771870800781251
Iteration:     600, Train reward: -151.735, Eval reward: -806.206, TD loss:   2.130, Episode:    6, Epsilon: 0.6263980490722657
Iteration:     700, Train reward: -138.445, Eval reward: -806.206, TD loss:   2.101, Episode:    7, Epsilon: 0.5794181953918458
Iteration:     800, Train reward: -138.445, Eval reward: -806.206, TD loss:   1.817, Episode:    7, Epsilon: 0.5794181953918458
Iteration:     900, Train reward: -127.511, Eval reward: -806.206, TD loss:   1.780, Episode:    8, Epsilon: 0.5359618307374574
Iteration:    1000, Train reward: -119.066, Eval reward: -215.452, TD loss:   1.660, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1100, Train reward: -119.066, Eval reward: -215.452, TD loss:   1.816, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1200, Train reward: -119.066, Eval reward: -215.452, TD loss:   1.426, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1300, Train reward: -143.604, Eval reward: -215.452, TD loss:   1.637, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1400, Train reward: -143.604, Eval reward: -215.452, TD loss:   1.582, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1500, Train reward: -134.615, Eval reward: -215.452, TD loss:   1.570, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1600, Train reward: -131.485, Eval reward: -215.452, TD loss:   1.700, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    1700, Train reward: -131.485, Eval reward: -215.452, TD loss:   1.779, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    1800, Train reward: -120.627, Eval reward: -215.452, TD loss:   1.766, Episode:   13, Epsilon: 0.36294642719042514
Iteration:    1900, Train reward: -120.627, Eval reward: -215.452, TD loss:   2.100, Episode:   13, Epsilon: 0.36294642719042514
Iteration:    2000, Train reward: -116.653, Eval reward: -260.559, TD loss:   2.003, Episode:   14, Epsilon: 0.3357254451511433
Iteration:    2100, Train reward: -115.519, Eval reward: -260.559, TD loss:   2.149, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    2200, Train reward: -115.519, Eval reward: -260.559, TD loss:   2.262, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    2300, Train reward: -115.519, Eval reward: -260.559, TD loss:   1.979, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    2400, Train reward: -114.286, Eval reward: -260.559, TD loss:   1.945, Episode:   16, Epsilon: 0.287255084007447
Iteration:    2500, Train reward: -114.286, Eval reward: -260.559, TD loss:   1.786, Episode:   16, Epsilon: 0.287255084007447
Iteration:    2600, Train reward: -114.286, Eval reward: -260.559, TD loss:   2.151, Episode:   16, Epsilon: 0.287255084007447
Iteration:    2700, Train reward: -114.286, Eval reward: -260.559, TD loss:   2.251, Episode:   16, Epsilon: 0.287255084007447
Iteration:    2800, Train reward: -122.009, Eval reward: -260.559, TD loss:   2.426, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    2900, Train reward: -122.009, Eval reward: -260.559, TD loss:   2.474, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3000, Train reward: -122.009, Eval reward: -35.475, TD loss:   2.221, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3100, Train reward: -122.009, Eval reward: -35.475, TD loss:   2.489, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3200, Train reward: -122.009, Eval reward: -35.475, TD loss:   2.190, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3300, Train reward: -122.009, Eval reward: -35.475, TD loss:   2.408, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3400, Train reward: -122.009, Eval reward: -35.475, TD loss:   2.307, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3500, Train reward: -122.009, Eval reward: -35.475, TD loss:   2.347, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3600, Train reward: -122.009, Eval reward: -35.475, TD loss:   2.507, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3700, Train reward: -122.009, Eval reward: -35.475, TD loss:   2.365, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3800, Train reward: -109.602, Eval reward: -35.475, TD loss:   2.303, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    3900, Train reward: -99.669, Eval reward: -35.475, TD loss:   2.405, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4000, Train reward: -99.669, Eval reward: -216.694, TD loss:   2.517, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4100, Train reward: -97.595, Eval reward: -216.694, TD loss:   2.377, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4200, Train reward: -97.595, Eval reward: -216.694, TD loss:   2.728, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4300, Train reward: -97.595, Eval reward: -216.694, TD loss:   2.571, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4400, Train reward: -97.595, Eval reward: -216.694, TD loss:   2.497, Episode:   20, Epsilon: 0.21029776386659413
