Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.925, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=3, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=150000, n_steps=5, natoms=51, no_dist=True, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=500, vmax=200, vmin=-200, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -145.588, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -126.099, Eval reward: -145.588, TD loss:     nan, Episode:    5, Epsilon: 0.6771870800781251
Iteration:     200, Train reward: -193.268, Eval reward: -145.588, TD loss:   9.473, Episode:   11, Epsilon: 0.4241886658178818
Iteration:     300, Train reward: -250.162, Eval reward: -145.588, TD loss:   9.415, Episode:   16, Epsilon: 0.287255084007447
Iteration:     400, Train reward: -250.372, Eval reward: -145.588, TD loss:   7.863, Episode:   18, Epsilon: 0.24578263125387187
Iteration:     500, Train reward: -240.088, Eval reward: -145.588, TD loss:   7.940, Episode:   20, Epsilon: 0.21029776386659413
Iteration:     600, Train reward: -229.018, Eval reward: -145.588, TD loss:   8.447, Episode:   23, Epsilon: 0.16644082239272803
Iteration:     700, Train reward: -237.272, Eval reward: -145.588, TD loss:   7.346, Episode:   25, Epsilon: 0.14241092865977795
Iteration:     800, Train reward: -237.272, Eval reward: -145.588, TD loss:   6.583, Episode:   25, Epsilon: 0.14241092865977795
Iteration:     900, Train reward: -252.448, Eval reward: -145.588, TD loss:   6.703, Episode:   26, Epsilon: 0.1317301090102946
Iteration:    1000, Train reward: -256.226, Eval reward: -251.246, TD loss:   6.440, Episode:   27, Epsilon: 0.12185035083452252
Iteration:    1100, Train reward: -244.094, Eval reward: -251.246, TD loss:   7.661, Episode:   28, Epsilon: 0.11271157452193334
Iteration:    1200, Train reward: -213.812, Eval reward: -251.246, TD loss:   6.970, Episode:   30, Epsilon: 0.09643884095032922
Iteration:    1300, Train reward: -208.310, Eval reward: -251.246, TD loss:   6.783, Episode:   31, Epsilon: 0.08920592787905453
Iteration:    1400, Train reward: -187.259, Eval reward: -251.246, TD loss:   6.170, Episode:   32, Epsilon: 0.08251548328812544
Iteration:    1500, Train reward: -171.754, Eval reward: -251.246, TD loss:   6.433, Episode:   34, Epsilon: 0.07060231038840234
Iteration:    1600, Train reward: -171.754, Eval reward: -251.246, TD loss:   7.414, Episode:   34, Epsilon: 0.07060231038840234
Iteration:    1700, Train reward: -125.719, Eval reward: -251.246, TD loss:   6.533, Episode:   36, Epsilon: 0.060409101826076755
Iteration:    1800, Train reward: -125.719, Eval reward: -251.246, TD loss:   6.348, Episode:   36, Epsilon: 0.060409101826076755
Iteration:    1900, Train reward: -105.778, Eval reward: -251.246, TD loss:   5.605, Episode:   37, Epsilon: 0.055878419189121
Iteration:    2000, Train reward: -105.778, Eval reward:  58.815, TD loss:   5.989, Episode:   37, Epsilon: 0.055878419189121
Iteration:    2100, Train reward: -87.706, Eval reward:  58.815, TD loss:   6.679, Episode:   38, Epsilon: 0.05168753774993693
Iteration:    2200, Train reward: -63.356, Eval reward:  58.815, TD loss:   6.080, Episode:   39, Epsilon: 0.047810972418691665
Iteration:    2300, Train reward: -62.681, Eval reward:  58.815, TD loss:   6.313, Episode:   41, Epsilon: 0.04090826327574306
Iteration:    2400, Train reward: -62.681, Eval reward:  58.815, TD loss:   5.703, Episode:   41, Epsilon: 0.04090826327574306
Iteration:    2500, Train reward: -57.085, Eval reward:  58.815, TD loss:   5.897, Episode:   42, Epsilon: 0.037840143530062334
Iteration:    2600, Train reward: -58.133, Eval reward:  58.815, TD loss:   6.647, Episode:   43, Epsilon: 0.03500213276530766
Iteration:    2700, Train reward: -40.315, Eval reward:  58.815, TD loss:   6.946, Episode:   44, Epsilon: 0.03237697280790959
Iteration:    2800, Train reward: -40.315, Eval reward:  58.815, TD loss:   6.714, Episode:   44, Epsilon: 0.03237697280790959
Iteration:    2900, Train reward: -29.075, Eval reward:  58.815, TD loss:   6.855, Episode:   45, Epsilon: 0.029948699847316372
Iteration:    3000, Train reward: -29.075, Eval reward:  68.391, TD loss:   6.682, Episode:   45, Epsilon: 0.029948699847316372
Iteration:    3100, Train reward:  -2.601, Eval reward:  68.391, TD loss:   7.225, Episode:   46, Epsilon: 0.027702547358767645
Iteration:    3200, Train reward:  11.390, Eval reward:  68.391, TD loss:   6.048, Episode:   47, Epsilon: 0.025624856306860073
Iteration:    3300, Train reward:  20.037, Eval reward:  68.391, TD loss:   5.942, Episode:   48, Epsilon: 0.02370299208384557
Iteration:    3400, Train reward:  24.304, Eval reward:  68.391, TD loss:   6.146, Episode:   49, Epsilon: 0.02192526767755715
Iteration:    3500, Train reward:  38.920, Eval reward:  68.391, TD loss:   5.410, Episode:   50, Epsilon: 0.020280872601740364
Iteration:    3600, Train reward:  38.920, Eval reward:  68.391, TD loss:   6.381, Episode:   50, Epsilon: 0.020280872601740364
Iteration:    3700, Train reward:  50.093, Eval reward:  68.391, TD loss:   5.546, Episode:   51, Epsilon: 0.01875980715660984
Iteration:    3800, Train reward:  64.846, Eval reward:  68.391, TD loss:   5.272, Episode:   52, Epsilon: 0.017352821619864102
Iteration:    3900, Train reward:  64.846, Eval reward:  68.391, TD loss:   5.455, Episode:   52, Epsilon: 0.017352821619864102
Iteration:    4000, Train reward:  82.339, Eval reward: 126.857, TD loss:   5.417, Episode:   53, Epsilon: 0.016051359998374294
Iteration:    4100, Train reward:  98.431, Eval reward: 126.857, TD loss:   6.364, Episode:   54, Epsilon: 0.014847507998496223
Iteration:    4200, Train reward:  98.431, Eval reward: 126.857, TD loss:   5.688, Episode:   54, Epsilon: 0.014847507998496223
Iteration:    4300, Train reward:  96.612, Eval reward: 126.857, TD loss:   4.838, Episode:   55, Epsilon: 0.013733944898609006
Iteration:    4400, Train reward: 103.349, Eval reward: 126.857, TD loss:   5.708, Episode:   56, Epsilon: 0.012703899031213332
Iteration:    4500, Train reward:  87.268, Eval reward: 126.857, TD loss:   5.646, Episode:   58, Epsilon: 0.010869773608581908
Iteration:    4600, Train reward:  87.268, Eval reward: 126.857, TD loss:   5.861, Episode:   58, Epsilon: 0.010869773608581908
Iteration:    4700, Train reward:  80.556, Eval reward: 126.857, TD loss:   5.450, Episode:   59, Epsilon: 0.010054540587938265
Iteration:    4800, Train reward:  83.162, Eval reward: 126.857, TD loss:   5.792, Episode:   60, Epsilon: 0.01
Iteration:    4900, Train reward:  90.736, Eval reward: 126.857, TD loss:   5.876, Episode:   61, Epsilon: 0.01
Iteration:    5000, Train reward: 101.871, Eval reward:  66.993, TD loss:   5.189, Episode:   62, Epsilon: 0.01
Iteration:    5100, Train reward: 101.871, Eval reward:  66.993, TD loss:   5.250, Episode:   62, Epsilon: 0.01
Iteration:    5200, Train reward: 110.411, Eval reward:  66.993, TD loss:   4.792, Episode:   63, Epsilon: 0.01
Iteration:    5300, Train reward: 112.215, Eval reward:  66.993, TD loss:   4.903, Episode:   64, Epsilon: 0.01
Iteration:    5400, Train reward: 112.215, Eval reward:  66.993, TD loss:   5.091, Episode:   64, Epsilon: 0.01
Iteration:    5500, Train reward: 116.090, Eval reward:  66.993, TD loss:   4.579, Episode:   65, Epsilon: 0.01
Iteration:    5600, Train reward: 115.186, Eval reward:  66.993, TD loss:   5.861, Episode:   66, Epsilon: 0.01
Iteration:    5700, Train reward: 115.186, Eval reward:  66.993, TD loss:   5.309, Episode:   66, Epsilon: 0.01
Iteration:    5800, Train reward: 110.341, Eval reward:  66.993, TD loss:   4.999, Episode:   67, Epsilon: 0.01
Iteration:    5900, Train reward: 110.341, Eval reward:  66.993, TD loss:   5.514, Episode:   67, Epsilon: 0.01
Iteration:    6000, Train reward: 113.837, Eval reward: 132.256, TD loss:   4.896, Episode:   68, Epsilon: 0.01
Iteration:    6100, Train reward: 119.901, Eval reward: 132.256, TD loss:   5.601, Episode:   69, Epsilon: 0.01
Iteration:    6200, Train reward: 119.901, Eval reward: 132.256, TD loss:   4.687, Episode:   69, Epsilon: 0.01
Iteration:    6300, Train reward: 116.819, Eval reward: 132.256, TD loss:   4.636, Episode:   70, Epsilon: 0.01
Iteration:    6400, Train reward: 116.819, Eval reward: 132.256, TD loss:   5.085, Episode:   70, Epsilon: 0.01
Iteration:    6500, Train reward: 117.158, Eval reward: 132.256, TD loss:   5.002, Episode:   71, Epsilon: 0.01
Iteration:    6600, Train reward: 117.158, Eval reward: 132.256, TD loss:   4.657, Episode:   71, Epsilon: 0.01
Iteration:    6700, Train reward: 109.167, Eval reward: 132.256, TD loss:   5.326, Episode:   72, Epsilon: 0.01
Iteration:    6800, Train reward:  99.127, Eval reward: 132.256, TD loss:   4.776, Episode:   73, Epsilon: 0.01
Iteration:    6900, Train reward:  99.127, Eval reward: 132.256, TD loss:   4.633, Episode:   73, Epsilon: 0.01
Iteration:    7000, Train reward: 102.332, Eval reward: 164.199, TD loss:   4.735, Episode:   74, Epsilon: 0.01
Iteration:    7100, Train reward: 102.332, Eval reward: 164.199, TD loss:   4.118, Episode:   74, Epsilon: 0.01
Iteration:    7200, Train reward:  87.775, Eval reward: 164.199, TD loss:   5.153, Episode:   76, Epsilon: 0.01
Iteration:    7300, Train reward:  85.641, Eval reward: 164.199, TD loss:   4.582, Episode:   77, Epsilon: 0.01
Iteration:    7400, Train reward:  97.054, Eval reward: 164.199, TD loss:   4.280, Episode:   78, Epsilon: 0.01
Iteration:    7500, Train reward:  99.475, Eval reward: 164.199, TD loss:   4.275, Episode:   79, Epsilon: 0.01
Iteration:    7600, Train reward: 114.496, Eval reward: 164.199, TD loss:   4.914, Episode:   80, Epsilon: 0.01
Iteration:    7700, Train reward: 103.054, Eval reward: 164.199, TD loss:   4.372, Episode:   81, Epsilon: 0.01
Iteration:    7800, Train reward:  99.166, Eval reward: 164.199, TD loss:   3.984, Episode:   82, Epsilon: 0.01
Iteration:    7900, Train reward: 106.310, Eval reward: 164.199, TD loss:   4.353, Episode:   83, Epsilon: 0.01
Iteration:    8000, Train reward: 109.497, Eval reward: 199.849, TD loss:   4.129, Episode:   84, Epsilon: 0.01
Iteration:    8100, Train reward: 109.497, Eval reward: 199.849, TD loss:   4.928, Episode:   84, Epsilon: 0.01
Iteration:    8200, Train reward: 117.999, Eval reward: 199.849, TD loss:   4.692, Episode:   85, Epsilon: 0.01
Iteration:    8300, Train reward: 117.999, Eval reward: 199.849, TD loss:   4.348, Episode:   85, Epsilon: 0.01
Iteration:    8400, Train reward: 119.974, Eval reward: 199.849, TD loss:   4.480, Episode:   86, Epsilon: 0.01
Iteration:    8500, Train reward: 119.974, Eval reward: 199.849, TD loss:   4.359, Episode:   86, Epsilon: 0.01
Iteration:    8600, Train reward: 117.992, Eval reward: 199.849, TD loss:   4.331, Episode:   88, Epsilon: 0.01
Iteration:    8700, Train reward: 111.891, Eval reward: 199.849, TD loss:   4.060, Episode:   89, Epsilon: 0.01
Iteration:    8800, Train reward: 111.891, Eval reward: 199.849, TD loss:   4.033, Episode:   89, Epsilon: 0.01
Iteration:    8900, Train reward: 110.488, Eval reward: 199.849, TD loss:   4.051, Episode:   90, Epsilon: 0.01
Iteration:    9000, Train reward: 110.488, Eval reward: 107.526, TD loss:   4.182, Episode:   90, Epsilon: 0.01
Iteration:    9100, Train reward: 114.754, Eval reward: 107.526, TD loss:   3.912, Episode:   91, Epsilon: 0.01
Iteration:    9200, Train reward: 114.754, Eval reward: 107.526, TD loss:   4.283, Episode:   91, Epsilon: 0.01
Iteration:    9300, Train reward: 113.285, Eval reward: 107.526, TD loss:   4.200, Episode:   92, Epsilon: 0.01
Iteration:    9400, Train reward: 113.285, Eval reward: 107.526, TD loss:   4.147, Episode:   92, Epsilon: 0.01
Iteration:    9500, Train reward: 122.309, Eval reward: 107.526, TD loss:   3.555, Episode:   93, Epsilon: 0.01
Iteration:    9600, Train reward: 122.309, Eval reward: 107.526, TD loss:   3.707, Episode:   93, Epsilon: 0.01
Iteration:    9700, Train reward: 125.375, Eval reward: 107.526, TD loss:   3.435, Episode:   95, Epsilon: 0.01
Iteration:    9800, Train reward: 125.375, Eval reward: 107.526, TD loss:   3.044, Episode:   95, Epsilon: 0.01
Iteration:    9900, Train reward: 139.327, Eval reward: 107.526, TD loss:   4.133, Episode:   96, Epsilon: 0.01
Iteration:   10000, Train reward: 155.045, Eval reward:  95.401, TD loss:   4.261, Episode:   97, Epsilon: 0.01
Iteration:   10100, Train reward: 144.565, Eval reward:  95.401, TD loss:   3.455, Episode:   98, Epsilon: 0.01
Iteration:   10200, Train reward: 144.565, Eval reward:  95.401, TD loss:   4.250, Episode:   98, Epsilon: 0.01
Iteration:   10300, Train reward: 139.475, Eval reward:  95.401, TD loss:   4.262, Episode:   99, Epsilon: 0.01
Iteration:   10400, Train reward: 139.475, Eval reward:  95.401, TD loss:   4.039, Episode:   99, Epsilon: 0.01
Iteration:   10500, Train reward: 131.535, Eval reward:  95.401, TD loss:   4.201, Episode:  100, Epsilon: 0.01
Iteration:   10600, Train reward: 147.920, Eval reward:  95.401, TD loss:   3.645, Episode:  101, Epsilon: 0.01
Iteration:   10700, Train reward: 152.043, Eval reward:  95.401, TD loss:   3.602, Episode:  102, Epsilon: 0.01
Iteration:   10800, Train reward: 151.126, Eval reward:  95.401, TD loss:   3.628, Episode:  103, Epsilon: 0.01
Iteration:   10900, Train reward: 151.126, Eval reward:  95.401, TD loss:   3.547, Episode:  103, Epsilon: 0.01
Iteration:   11000, Train reward: 151.433, Eval reward: 160.638, TD loss:   3.712, Episode:  104, Epsilon: 0.01
Iteration:   11100, Train reward: 151.433, Eval reward: 160.638, TD loss:   3.555, Episode:  104, Epsilon: 0.01
Iteration:   11200, Train reward: 144.291, Eval reward: 160.638, TD loss:   3.622, Episode:  105, Epsilon: 0.01
Iteration:   11300, Train reward: 144.291, Eval reward: 160.638, TD loss:   3.256, Episode:  105, Epsilon: 0.01
Iteration:   11400, Train reward: 139.037, Eval reward: 160.638, TD loss:   3.462, Episode:  106, Epsilon: 0.01
Iteration:   11500, Train reward: 145.870, Eval reward: 160.638, TD loss:   3.665, Episode:  107, Epsilon: 0.01
Iteration:   11600, Train reward: 145.870, Eval reward: 160.638, TD loss:   3.303, Episode:  107, Epsilon: 0.01
Iteration:   11700, Train reward: 163.654, Eval reward: 160.638, TD loss:   3.126, Episode:  109, Epsilon: 0.01
Iteration:   11800, Train reward: 173.270, Eval reward: 160.638, TD loss:   2.996, Episode:  110, Epsilon: 0.01
Iteration:   11900, Train reward: 172.686, Eval reward: 160.638, TD loss:   3.471, Episode:  111, Epsilon: 0.01
Iteration:   12000, Train reward: 172.686, Eval reward: 208.749, TD loss:   3.580, Episode:  111, Epsilon: 0.01
Iteration:   12100, Train reward: 183.499, Eval reward: 208.749, TD loss:   3.256, Episode:  112, Epsilon: 0.01
Iteration:   12200, Train reward: 191.242, Eval reward: 208.749, TD loss:   3.053, Episode:  113, Epsilon: 0.01
Iteration:   12300, Train reward: 196.463, Eval reward: 208.749, TD loss:   3.214, Episode:  114, Epsilon: 0.01
Iteration:   12400, Train reward: 197.526, Eval reward: 208.749, TD loss:   3.668, Episode:  115, Epsilon: 0.01
Iteration:   12500, Train reward: 199.277, Eval reward: 208.749, TD loss:   3.061, Episode:  116, Epsilon: 0.01
Iteration:   12600, Train reward: 201.255, Eval reward: 208.749, TD loss:   3.668, Episode:  117, Epsilon: 0.01
Iteration:   12700, Train reward: 211.553, Eval reward: 208.749, TD loss:   2.994, Episode:  118, Epsilon: 0.01
Iteration:   12800, Train reward: 223.565, Eval reward: 208.749, TD loss:   3.579, Episode:  120, Epsilon: 0.01
Iteration:   12900, Train reward: 224.869, Eval reward: 208.749, TD loss:   3.683, Episode:  121, Epsilon: 0.01
Iteration:   13000, Train reward: 225.657, Eval reward: 189.868, TD loss:   3.403, Episode:  123, Epsilon: 0.01
Iteration:   13100, Train reward: 226.510, Eval reward: 189.868, TD loss:   3.504, Episode:  124, Epsilon: 0.01
Iteration:   13200, Train reward: 241.548, Eval reward: 189.868, TD loss:   3.292, Episode:  126, Epsilon: 0.01
Iteration:   13300, Train reward: 241.548, Eval reward: 189.868, TD loss:   2.728, Episode:  126, Epsilon: 0.01
Iteration:   13400, Train reward: 242.071, Eval reward: 189.868, TD loss:   3.108, Episode:  127, Epsilon: 0.01
Iteration:   13500, Train reward: 249.831, Eval reward: 189.868, TD loss:   4.128, Episode:  129, Epsilon: 0.01
Iteration:   13600, Train reward: 249.831, Eval reward: 189.868, TD loss:   3.376, Episode:  129, Epsilon: 0.01
Iteration:   13700, Train reward: 253.423, Eval reward: 189.868, TD loss:   3.400, Episode:  131, Epsilon: 0.01
Iteration:   13800, Train reward: 251.476, Eval reward: 189.868, TD loss:   3.926, Episode:  132, Epsilon: 0.01
Iteration:   13900, Train reward: 250.749, Eval reward: 189.868, TD loss:   3.300, Episode:  133, Epsilon: 0.01
Iteration:   14000, Train reward: 238.877, Eval reward: 252.620, TD loss:   3.303, Episode:  134, Epsilon: 0.01
