Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.925, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=3, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=150000, n_steps=1, natoms=51, no_dist=True, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=False, noisy_std=0.5, save_model=False, start_update=100, target_update_period=500, vmax=200, vmin=-200, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -483.157, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -97.588, Eval reward: -483.157, TD loss:     nan, Episode:    1, Epsilon: 0.925
Iteration:     200, Train reward: -85.222, Eval reward: -483.157, TD loss:   0.963, Episode:    2, Epsilon: 0.8556250000000001
Iteration:     300, Train reward: -110.710, Eval reward: -483.157, TD loss:   1.071, Episode:    3, Epsilon: 0.7914531250000001
Iteration:     400, Train reward: -119.555, Eval reward: -483.157, TD loss:   1.262, Episode:    4, Epsilon: 0.7320941406250001
Iteration:     500, Train reward: -119.555, Eval reward: -483.157, TD loss:   1.552, Episode:    4, Epsilon: 0.7320941406250001
Iteration:     600, Train reward: -137.174, Eval reward: -483.157, TD loss:   1.822, Episode:    6, Epsilon: 0.6263980490722657
Iteration:     700, Train reward: -137.174, Eval reward: -483.157, TD loss:   1.716, Episode:    6, Epsilon: 0.6263980490722657
Iteration:     800, Train reward: -137.174, Eval reward: -483.157, TD loss:   1.453, Episode:    6, Epsilon: 0.6263980490722657
Iteration:     900, Train reward: -120.472, Eval reward: -483.157, TD loss:   1.738, Episode:    7, Epsilon: 0.5794181953918458
Iteration:    1000, Train reward: -129.255, Eval reward: -108.000, TD loss:   1.629, Episode:    8, Epsilon: 0.5359618307374574
Iteration:    1100, Train reward: -126.166, Eval reward: -108.000, TD loss:   1.801, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1200, Train reward: -119.333, Eval reward: -108.000, TD loss:   1.766, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1300, Train reward: -119.333, Eval reward: -108.000, TD loss:   1.733, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1400, Train reward: -119.333, Eval reward: -108.000, TD loss:   1.479, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1500, Train reward: -119.333, Eval reward: -108.000, TD loss:   1.401, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1600, Train reward: -135.025, Eval reward: -108.000, TD loss:   1.611, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1700, Train reward: -135.025, Eval reward: -108.000, TD loss:   1.385, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1800, Train reward: -130.449, Eval reward: -108.000, TD loss:   1.441, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    1900, Train reward: -135.253, Eval reward: -108.000, TD loss:   1.529, Episode:   13, Epsilon: 0.36294642719042514
Iteration:    2000, Train reward: -135.253, Eval reward: -302.053, TD loss:   1.596, Episode:   13, Epsilon: 0.36294642719042514
Iteration:    2100, Train reward: -138.089, Eval reward: -302.053, TD loss:   1.452, Episode:   14, Epsilon: 0.3357254451511433
Iteration:    2200, Train reward: -134.207, Eval reward: -302.053, TD loss:   1.480, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    2300, Train reward: -134.207, Eval reward: -302.053, TD loss:   1.383, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    2400, Train reward: -134.207, Eval reward: -302.053, TD loss:   1.229, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    2500, Train reward: -134.207, Eval reward: -302.053, TD loss:   1.121, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    2600, Train reward: -142.915, Eval reward: -302.053, TD loss:   1.525, Episode:   16, Epsilon: 0.287255084007447
Iteration:    2700, Train reward: -142.915, Eval reward: -302.053, TD loss:   1.634, Episode:   16, Epsilon: 0.287255084007447
Iteration:    2800, Train reward: -142.915, Eval reward: -302.053, TD loss:   1.529, Episode:   16, Epsilon: 0.287255084007447
Iteration:    2900, Train reward: -142.209, Eval reward: -302.053, TD loss:   1.568, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3000, Train reward: -139.133, Eval reward: -367.436, TD loss:   1.553, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    3100, Train reward: -139.133, Eval reward: -367.436, TD loss:   1.952, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    3200, Train reward: -139.133, Eval reward: -367.436, TD loss:   1.738, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    3300, Train reward: -139.133, Eval reward: -367.436, TD loss:   1.580, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    3400, Train reward: -139.133, Eval reward: -367.436, TD loss:   1.634, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    3500, Train reward: -139.133, Eval reward: -367.436, TD loss:   1.540, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    3600, Train reward: -137.366, Eval reward: -367.436, TD loss:   1.659, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    3700, Train reward: -137.366, Eval reward: -367.436, TD loss:   1.559, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    3800, Train reward: -141.033, Eval reward: -367.436, TD loss:   1.681, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    3900, Train reward: -141.033, Eval reward: -367.436, TD loss:   1.531, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4000, Train reward: -141.033, Eval reward: -169.917, TD loss:   1.602, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4100, Train reward: -141.033, Eval reward: -169.917, TD loss:   1.574, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4200, Train reward: -141.033, Eval reward: -169.917, TD loss:   1.511, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4300, Train reward: -141.033, Eval reward: -169.917, TD loss:   1.245, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4400, Train reward: -141.033, Eval reward: -169.917, TD loss:   1.354, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    4500, Train reward: -155.322, Eval reward: -169.917, TD loss:   1.179, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    4600, Train reward: -155.322, Eval reward: -169.917, TD loss:   1.351, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    4700, Train reward: -155.322, Eval reward: -169.917, TD loss:   1.205, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    4800, Train reward: -155.322, Eval reward: -169.917, TD loss:   1.370, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    4900, Train reward: -155.322, Eval reward: -169.917, TD loss:   1.151, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    5000, Train reward: -155.322, Eval reward: -130.746, TD loss:   1.277, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    5100, Train reward: -153.320, Eval reward: -130.746, TD loss:   1.195, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    5200, Train reward: -153.320, Eval reward: -130.746, TD loss:   1.435, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    5300, Train reward: -153.320, Eval reward: -130.746, TD loss:   1.230, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    5400, Train reward: -153.320, Eval reward: -130.746, TD loss:   1.083, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    5500, Train reward: -153.320, Eval reward: -130.746, TD loss:   1.142, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    5600, Train reward: -153.320, Eval reward: -130.746, TD loss:   1.198, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    5700, Train reward: -153.320, Eval reward: -130.746, TD loss:   1.243, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    5800, Train reward: -153.320, Eval reward: -130.746, TD loss:   1.076, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    5900, Train reward: -153.108, Eval reward: -130.746, TD loss:   1.057, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6000, Train reward: -153.108, Eval reward: -120.585, TD loss:   1.001, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6100, Train reward: -153.108, Eval reward: -120.585, TD loss:   1.287, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6200, Train reward: -153.108, Eval reward: -120.585, TD loss:   1.153, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6300, Train reward: -153.108, Eval reward: -120.585, TD loss:   0.979, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6400, Train reward: -153.108, Eval reward: -120.585, TD loss:   1.024, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6500, Train reward: -153.108, Eval reward: -120.585, TD loss:   1.047, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6600, Train reward: -153.108, Eval reward: -120.585, TD loss:   1.095, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6700, Train reward: -153.108, Eval reward: -120.585, TD loss:   1.019, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    6800, Train reward: -154.815, Eval reward: -120.585, TD loss:   0.994, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    6900, Train reward: -154.815, Eval reward: -120.585, TD loss:   1.126, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    7000, Train reward: -154.815, Eval reward: -152.024, TD loss:   1.126, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    7100, Train reward: -154.815, Eval reward: -152.024, TD loss:   1.201, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    7200, Train reward: -154.815, Eval reward: -152.024, TD loss:   1.128, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    7300, Train reward: -154.815, Eval reward: -152.024, TD loss:   1.055, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    7400, Train reward: -154.815, Eval reward: -152.024, TD loss:   1.149, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    7500, Train reward: -154.815, Eval reward: -152.024, TD loss:   1.076, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    7600, Train reward: -154.815, Eval reward: -152.024, TD loss:   1.270, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    7700, Train reward: -156.091, Eval reward: -152.024, TD loss:   1.538, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    7800, Train reward: -156.091, Eval reward: -152.024, TD loss:   1.493, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    7900, Train reward: -156.091, Eval reward: -152.024, TD loss:   1.397, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    8000, Train reward: -156.091, Eval reward: -161.294, TD loss:   1.487, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    8100, Train reward: -156.091, Eval reward: -161.294, TD loss:   1.401, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    8200, Train reward: -156.091, Eval reward: -161.294, TD loss:   1.427, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    8300, Train reward: -156.091, Eval reward: -161.294, TD loss:   1.330, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    8400, Train reward: -156.091, Eval reward: -161.294, TD loss:   1.342, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    8500, Train reward: -156.091, Eval reward: -161.294, TD loss:   1.211, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    8600, Train reward: -156.091, Eval reward: -161.294, TD loss:   1.281, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    8700, Train reward: -153.416, Eval reward: -161.294, TD loss:   1.247, Episode:   26, Epsilon: 0.1317301090102946
Iteration:    8800, Train reward: -153.416, Eval reward: -161.294, TD loss:   1.153, Episode:   26, Epsilon: 0.1317301090102946
Iteration:    8900, Train reward: -153.416, Eval reward: -161.294, TD loss:   1.291, Episode:   26, Epsilon: 0.1317301090102946
Iteration:    9000, Train reward: -153.416, Eval reward: -107.358, TD loss:   1.197, Episode:   26, Epsilon: 0.1317301090102946
Iteration:    9100, Train reward: -153.416, Eval reward: -107.358, TD loss:   1.155, Episode:   26, Epsilon: 0.1317301090102946
Iteration:    9200, Train reward: -153.416, Eval reward: -107.358, TD loss:   1.211, Episode:   26, Epsilon: 0.1317301090102946
