Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.925, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=3, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=150000, n_steps=1, natoms=51, no_dist=True, no_double=True, no_dueling=False, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=500, vmax=200, vmin=-200, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -526.661, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward:     nan, Eval reward: -526.661, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     200, Train reward: -113.428, Eval reward: -526.661, TD loss:   1.223, Episode:    1, Epsilon: 0.925
Iteration:     300, Train reward: -54.305, Eval reward: -526.661, TD loss:   1.573, Episode:    2, Epsilon: 0.8556250000000001
Iteration:     400, Train reward: -58.209, Eval reward: -526.661, TD loss:   1.601, Episode:    3, Epsilon: 0.7914531250000001
Iteration:     500, Train reward: -108.882, Eval reward: -526.661, TD loss:   1.395, Episode:    4, Epsilon: 0.7320941406250001
Iteration:     600, Train reward: -142.108, Eval reward: -526.661, TD loss:   2.040, Episode:    5, Epsilon: 0.6771870800781251
Iteration:     700, Train reward: -152.613, Eval reward: -526.661, TD loss:   1.386, Episode:    6, Epsilon: 0.6263980490722657
Iteration:     800, Train reward: -137.904, Eval reward: -526.661, TD loss:   1.339, Episode:    7, Epsilon: 0.5794181953918458
Iteration:     900, Train reward: -137.904, Eval reward: -526.661, TD loss:   1.380, Episode:    7, Epsilon: 0.5794181953918458
Iteration:    1000, Train reward: -135.712, Eval reward: -123.299, TD loss:   1.286, Episode:    8, Epsilon: 0.5359618307374574
Iteration:    1100, Train reward: -140.609, Eval reward: -123.299, TD loss:   1.406, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1200, Train reward: -140.609, Eval reward: -123.299, TD loss:   1.191, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1300, Train reward: -134.277, Eval reward: -123.299, TD loss:   1.206, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1400, Train reward: -134.277, Eval reward: -123.299, TD loss:   0.992, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1500, Train reward: -134.277, Eval reward: -123.299, TD loss:   1.462, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1600, Train reward: -134.277, Eval reward: -123.299, TD loss:   1.407, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1700, Train reward: -134.277, Eval reward: -123.299, TD loss:   1.343, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1800, Train reward: -127.174, Eval reward: -123.299, TD loss:   1.314, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1900, Train reward: -127.174, Eval reward: -123.299, TD loss:   0.810, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    2000, Train reward: -127.174, Eval reward: -142.952, TD loss:   1.142, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    2100, Train reward: -120.461, Eval reward: -142.952, TD loss:   1.049, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    2200, Train reward: -120.461, Eval reward: -142.952, TD loss:   0.946, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    2300, Train reward: -120.461, Eval reward: -142.952, TD loss:   0.915, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    2400, Train reward: -120.461, Eval reward: -142.952, TD loss:   0.968, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    2500, Train reward: -118.611, Eval reward: -142.952, TD loss:   1.006, Episode:   13, Epsilon: 0.36294642719042514
Iteration:    2600, Train reward: -113.158, Eval reward: -142.952, TD loss:   1.167, Episode:   14, Epsilon: 0.3357254451511433
Iteration:    2700, Train reward: -113.158, Eval reward: -142.952, TD loss:   1.117, Episode:   14, Epsilon: 0.3357254451511433
Iteration:    2800, Train reward: -113.158, Eval reward: -142.952, TD loss:   0.898, Episode:   14, Epsilon: 0.3357254451511433
Iteration:    2900, Train reward: -107.298, Eval reward: -142.952, TD loss:   0.977, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    3000, Train reward: -107.298, Eval reward: -87.672, TD loss:   0.998, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    3100, Train reward: -107.298, Eval reward: -87.672, TD loss:   1.130, Episode:   15, Epsilon: 0.3105460367648075
Iteration:    3200, Train reward: -106.413, Eval reward: -87.672, TD loss:   1.025, Episode:   16, Epsilon: 0.287255084007447
Iteration:    3300, Train reward: -106.413, Eval reward: -87.672, TD loss:   1.043, Episode:   16, Epsilon: 0.287255084007447
Iteration:    3400, Train reward: -106.413, Eval reward: -87.672, TD loss:   0.912, Episode:   16, Epsilon: 0.287255084007447
Iteration:    3500, Train reward: -106.413, Eval reward: -87.672, TD loss:   0.968, Episode:   16, Epsilon: 0.287255084007447
Iteration:    3600, Train reward: -105.686, Eval reward: -87.672, TD loss:   1.155, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3700, Train reward: -105.686, Eval reward: -87.672, TD loss:   1.083, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3800, Train reward: -105.686, Eval reward: -87.672, TD loss:   0.825, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    3900, Train reward: -100.798, Eval reward: -87.672, TD loss:   0.669, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    4000, Train reward: -100.798, Eval reward: -120.760, TD loss:   0.898, Episode:   18, Epsilon: 0.24578263125387187
Iteration:    4100, Train reward: -93.918, Eval reward: -120.760, TD loss:   1.115, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4200, Train reward: -93.918, Eval reward: -120.760, TD loss:   1.081, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4300, Train reward: -93.918, Eval reward: -120.760, TD loss:   1.148, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4400, Train reward: -93.918, Eval reward: -120.760, TD loss:   1.051, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4500, Train reward: -93.918, Eval reward: -120.760, TD loss:   0.960, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4600, Train reward: -93.918, Eval reward: -120.760, TD loss:   1.072, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4700, Train reward: -93.918, Eval reward: -120.760, TD loss:   1.119, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4800, Train reward: -93.918, Eval reward: -120.760, TD loss:   0.860, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    4900, Train reward: -93.918, Eval reward: -120.760, TD loss:   1.052, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    5000, Train reward: -93.918, Eval reward: -143.801, TD loss:   1.026, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    5100, Train reward: -88.386, Eval reward: -143.801, TD loss:   1.236, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    5200, Train reward: -88.386, Eval reward: -143.801, TD loss:   1.189, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    5300, Train reward: -88.386, Eval reward: -143.801, TD loss:   1.152, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    5400, Train reward: -88.386, Eval reward: -143.801, TD loss:   0.976, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    5500, Train reward: -88.386, Eval reward: -143.801, TD loss:   0.828, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    5600, Train reward: -88.386, Eval reward: -143.801, TD loss:   1.095, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    5700, Train reward: -88.386, Eval reward: -143.801, TD loss:   0.901, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    5800, Train reward: -88.386, Eval reward: -143.801, TD loss:   1.032, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    5900, Train reward: -88.386, Eval reward: -143.801, TD loss:   0.854, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    6000, Train reward: -88.386, Eval reward: -169.254, TD loss:   1.043, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    6100, Train reward: -89.788, Eval reward: -169.254, TD loss:   0.963, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    6200, Train reward: -89.788, Eval reward: -169.254, TD loss:   0.987, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    6300, Train reward: -89.788, Eval reward: -169.254, TD loss:   0.894, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    6400, Train reward: -89.788, Eval reward: -169.254, TD loss:   1.012, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    6500, Train reward: -89.788, Eval reward: -169.254, TD loss:   0.821, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    6600, Train reward: -89.788, Eval reward: -169.254, TD loss:   0.970, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    6700, Train reward: -89.788, Eval reward: -169.254, TD loss:   0.960, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    6800, Train reward: -89.788, Eval reward: -169.254, TD loss:   1.004, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    6900, Train reward: -89.788, Eval reward: -169.254, TD loss:   1.064, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    7000, Train reward: -89.788, Eval reward: -185.146, TD loss:   0.794, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    7100, Train reward: -99.955, Eval reward: -185.146, TD loss:   0.988, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    7200, Train reward: -99.955, Eval reward: -185.146, TD loss:   1.081, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    7300, Train reward: -99.955, Eval reward: -185.146, TD loss:   0.723, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    7400, Train reward: -99.955, Eval reward: -185.146, TD loss:   1.015, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    7500, Train reward: -99.955, Eval reward: -185.146, TD loss:   0.909, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    7600, Train reward: -99.955, Eval reward: -185.146, TD loss:   0.978, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    7700, Train reward: -99.955, Eval reward: -185.146, TD loss:   0.828, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    7800, Train reward: -99.955, Eval reward: -185.146, TD loss:   0.898, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    7900, Train reward: -99.955, Eval reward: -185.146, TD loss:   1.031, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    8000, Train reward: -99.955, Eval reward: -146.690, TD loss:   0.921, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    8100, Train reward: -101.563, Eval reward: -146.690, TD loss:   0.843, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    8200, Train reward: -101.563, Eval reward: -146.690, TD loss:   0.933, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    8300, Train reward: -101.563, Eval reward: -146.690, TD loss:   1.004, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    8400, Train reward: -101.563, Eval reward: -146.690, TD loss:   0.812, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    8500, Train reward: -101.563, Eval reward: -146.690, TD loss:   0.932, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    8600, Train reward: -101.563, Eval reward: -146.690, TD loss:   0.773, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    8700, Train reward: -93.136, Eval reward: -146.690, TD loss:   0.778, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    8800, Train reward: -93.136, Eval reward: -146.690, TD loss:   0.943, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    8900, Train reward: -93.136, Eval reward: -146.690, TD loss:   1.104, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    9000, Train reward: -93.136, Eval reward: -252.663, TD loss:   0.887, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    9100, Train reward: -93.136, Eval reward: -252.663, TD loss:   0.968, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    9200, Train reward: -93.136, Eval reward: -252.663, TD loss:   0.880, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    9300, Train reward: -93.136, Eval reward: -252.663, TD loss:   0.996, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    9400, Train reward: -93.136, Eval reward: -252.663, TD loss:   1.084, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    9500, Train reward: -93.136, Eval reward: -252.663, TD loss:   0.878, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    9600, Train reward: -93.136, Eval reward: -252.663, TD loss:   0.817, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    9700, Train reward: -86.981, Eval reward: -252.663, TD loss:   0.772, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    9800, Train reward: -86.981, Eval reward: -252.663, TD loss:   0.850, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    9900, Train reward: -86.981, Eval reward: -252.663, TD loss:   0.839, Episode:   25, Epsilon: 0.14241092865977795
Iteration:   10000, Train reward: -86.981, Eval reward: -47.492, TD loss:   0.878, Episode:   25, Epsilon: 0.14241092865977795
Iteration:   10100, Train reward: -86.981, Eval reward: -47.492, TD loss:   0.870, Episode:   25, Epsilon: 0.14241092865977795
Iteration:   10200, Train reward: -86.981, Eval reward: -47.492, TD loss:   0.956, Episode:   25, Epsilon: 0.14241092865977795
Iteration:   10300, Train reward: -86.981, Eval reward: -47.492, TD loss:   0.931, Episode:   25, Epsilon: 0.14241092865977795
Iteration:   10400, Train reward: -86.981, Eval reward: -47.492, TD loss:   0.774, Episode:   25, Epsilon: 0.14241092865977795
Iteration:   10500, Train reward: -86.981, Eval reward: -47.492, TD loss:   0.737, Episode:   25, Epsilon: 0.14241092865977795
Iteration:   10600, Train reward: -86.981, Eval reward: -47.492, TD loss:   0.730, Episode:   25, Epsilon: 0.14241092865977795
Iteration:   10700, Train reward: -78.043, Eval reward: -47.492, TD loss:   0.723, Episode:   26, Epsilon: 0.1317301090102946
Iteration:   10800, Train reward: -78.043, Eval reward: -47.492, TD loss:   0.834, Episode:   26, Epsilon: 0.1317301090102946
Iteration:   10900, Train reward: -78.043, Eval reward: -47.492, TD loss:   0.778, Episode:   26, Epsilon: 0.1317301090102946
Iteration:   11000, Train reward: -78.043, Eval reward: -98.300, TD loss:   1.002, Episode:   26, Epsilon: 0.1317301090102946
Iteration:   11100, Train reward: -78.043, Eval reward: -98.300, TD loss:   0.791, Episode:   26, Epsilon: 0.1317301090102946
Iteration:   11200, Train reward: -78.043, Eval reward: -98.300, TD loss:   0.783, Episode:   26, Epsilon: 0.1317301090102946
Iteration:   11300, Train reward: -78.043, Eval reward: -98.300, TD loss:   0.954, Episode:   26, Epsilon: 0.1317301090102946
Iteration:   11400, Train reward: -78.043, Eval reward: -98.300, TD loss:   0.792, Episode:   26, Epsilon: 0.1317301090102946
Iteration:   11500, Train reward: -78.043, Eval reward: -98.300, TD loss:   0.811, Episode:   26, Epsilon: 0.1317301090102946
