Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.925, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=3, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=150000, n_steps=5, natoms=51, no_dist=True, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=500, vmax=200, vmin=-200, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -687.762, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -267.051, Eval reward: -687.762, TD loss:     nan, Episode:    6, Epsilon: 0.6263980490722657
Iteration:     200, Train reward: -308.149, Eval reward: -687.762, TD loss:  12.589, Episode:   10, Epsilon: 0.45858234142473703
Iteration:     300, Train reward: -284.417, Eval reward: -687.762, TD loss:   8.941, Episode:   17, Epsilon: 0.2657109527068885
Iteration:     400, Train reward: -293.034, Eval reward: -687.762, TD loss:   9.185, Episode:   21, Epsilon: 0.19452543157659957
Iteration:     500, Train reward: -268.331, Eval reward: -687.762, TD loss:   8.340, Episode:   26, Epsilon: 0.1317301090102946
Iteration:     600, Train reward: -222.493, Eval reward: -687.762, TD loss:   7.988, Episode:   30, Epsilon: 0.09643884095032922
Iteration:     700, Train reward: -212.876, Eval reward: -687.762, TD loss:   6.829, Episode:   32, Epsilon: 0.08251548328812544
Iteration:     800, Train reward: -219.005, Eval reward: -687.762, TD loss:   6.563, Episode:   35, Epsilon: 0.06530713710927216
Iteration:     900, Train reward: -188.017, Eval reward: -687.762, TD loss:   6.195, Episode:   40, Epsilon: 0.04422514948728979
Iteration:    1000, Train reward: -183.419, Eval reward: -198.282, TD loss:   5.780, Episode:   43, Epsilon: 0.03500213276530766
Iteration:    1100, Train reward: -178.863, Eval reward: -198.282, TD loss:   6.999, Episode:   44, Epsilon: 0.03237697280790959
Iteration:    1200, Train reward: -164.587, Eval reward: -198.282, TD loss:   6.079, Episode:   46, Epsilon: 0.027702547358767645
Iteration:    1300, Train reward: -160.566, Eval reward: -198.282, TD loss:   5.666, Episode:   47, Epsilon: 0.025624856306860073
Iteration:    1400, Train reward: -165.727, Eval reward: -198.282, TD loss:   5.231, Episode:   49, Epsilon: 0.02192526767755715
Iteration:    1500, Train reward: -165.727, Eval reward: -198.282, TD loss:   5.495, Episode:   49, Epsilon: 0.02192526767755715
Iteration:    1600, Train reward: -148.416, Eval reward: -198.282, TD loss:   5.934, Episode:   51, Epsilon: 0.01875980715660984
Iteration:    1700, Train reward: -148.416, Eval reward: -198.282, TD loss:   5.701, Episode:   51, Epsilon: 0.01875980715660984
Iteration:    1800, Train reward: -143.105, Eval reward: -198.282, TD loss:   5.337, Episode:   52, Epsilon: 0.017352821619864102
Iteration:    1900, Train reward: -142.575, Eval reward: -198.282, TD loss:   4.838, Episode:   53, Epsilon: 0.016051359998374294
Iteration:    2000, Train reward: -142.575, Eval reward: -62.485, TD loss:   4.672, Episode:   53, Epsilon: 0.016051359998374294
Iteration:    2100, Train reward: -125.575, Eval reward: -62.485, TD loss:   5.189, Episode:   54, Epsilon: 0.014847507998496223
Iteration:    2200, Train reward: -125.575, Eval reward: -62.485, TD loss:   5.234, Episode:   54, Epsilon: 0.014847507998496223
Iteration:    2300, Train reward: -109.218, Eval reward: -62.485, TD loss:   4.923, Episode:   55, Epsilon: 0.013733944898609006
Iteration:    2400, Train reward: -101.132, Eval reward: -62.485, TD loss:   5.032, Episode:   56, Epsilon: 0.012703899031213332
Iteration:    2500, Train reward: -82.107, Eval reward: -62.485, TD loss:   4.595, Episode:   57, Epsilon: 0.011751106603872333
Iteration:    2600, Train reward: -82.107, Eval reward: -62.485, TD loss:   5.658, Episode:   57, Epsilon: 0.011751106603872333
Iteration:    2700, Train reward: -77.141, Eval reward: -62.485, TD loss:   5.192, Episode:   58, Epsilon: 0.010869773608581908
Iteration:    2800, Train reward: -70.243, Eval reward: -62.485, TD loss:   4.924, Episode:   59, Epsilon: 0.010054540587938265
