Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.925, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=3, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=150000, n_steps=1, natoms=51, no_dist=True, no_double=False, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=500, vmax=200, vmin=-200, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -266.019, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -147.769, Eval reward: -266.019, TD loss:     nan, Episode:    1, Epsilon: 0.925
Iteration:     200, Train reward: -116.974, Eval reward: -266.019, TD loss:   1.109, Episode:    2, Epsilon: 0.8556250000000001
Iteration:     300, Train reward: -146.184, Eval reward: -266.019, TD loss:   1.251, Episode:    3, Epsilon: 0.7914531250000001
Iteration:     400, Train reward: -146.184, Eval reward: -266.019, TD loss:   1.226, Episode:    3, Epsilon: 0.7914531250000001
Iteration:     500, Train reward: -156.781, Eval reward: -266.019, TD loss:   1.136, Episode:    4, Epsilon: 0.7320941406250001
Iteration:     600, Train reward: -182.171, Eval reward: -266.019, TD loss:   1.406, Episode:    5, Epsilon: 0.6771870800781251
Iteration:     700, Train reward: -166.360, Eval reward: -266.019, TD loss:   1.116, Episode:    6, Epsilon: 0.6263980490722657
Iteration:     800, Train reward: -167.665, Eval reward: -266.019, TD loss:   1.099, Episode:    7, Epsilon: 0.5794181953918458
Iteration:     900, Train reward: -167.665, Eval reward: -266.019, TD loss:   1.087, Episode:    7, Epsilon: 0.5794181953918458
Iteration:    1000, Train reward: -176.045, Eval reward: -367.681, TD loss:   0.965, Episode:    8, Epsilon: 0.5359618307374574
Iteration:    1100, Train reward: -176.045, Eval reward: -367.681, TD loss:   1.027, Episode:    8, Epsilon: 0.5359618307374574
Iteration:    1200, Train reward: -155.804, Eval reward: -367.681, TD loss:   1.000, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1300, Train reward: -156.496, Eval reward: -367.681, TD loss:   1.007, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1400, Train reward: -156.496, Eval reward: -367.681, TD loss:   0.734, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1500, Train reward: -150.244, Eval reward: -367.681, TD loss:   0.866, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1600, Train reward: -150.244, Eval reward: -367.681, TD loss:   1.121, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1700, Train reward: -150.244, Eval reward: -367.681, TD loss:   1.162, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1800, Train reward: -150.244, Eval reward: -367.681, TD loss:   0.933, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1900, Train reward: -150.244, Eval reward: -367.681, TD loss:   1.058, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    2000, Train reward: -150.244, Eval reward: -299.577, TD loss:   1.045, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    2100, Train reward: -150.244, Eval reward: -299.577, TD loss:   1.037, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    2200, Train reward: -150.244, Eval reward: -299.577, TD loss:   1.402, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    2300, Train reward: -150.244, Eval reward: -299.577, TD loss:   1.534, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    2400, Train reward: -150.244, Eval reward: -299.577, TD loss:   1.633, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    2500, Train reward: -135.102, Eval reward: -299.577, TD loss:   1.792, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    2600, Train reward: -135.102, Eval reward: -299.577, TD loss:   1.128, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    2700, Train reward: -125.810, Eval reward: -299.577, TD loss:   1.033, Episode:   13, Epsilon: 0.36294642719042514
