Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.925, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=3, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=True, no_double=True, no_dueling=True, no_noisy=False, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=500, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -463.892, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -608.885, Eval reward: -463.892, TD loss:     nan, Episode:    1, Epsilon: 0.925
Iteration:     200, Train reward: -545.175, Eval reward: -463.892, TD loss:   3.328, Episode:    2, Epsilon: 0.8556250000000001
Iteration:     300, Train reward: -435.639, Eval reward: -463.892, TD loss:   1.420, Episode:    3, Epsilon: 0.7914531250000001
Iteration:     400, Train reward: -365.597, Eval reward: -463.892, TD loss:   1.160, Episode:    4, Epsilon: 0.7320941406250001
Iteration:     500, Train reward: -311.688, Eval reward: -463.892, TD loss:   1.390, Episode:    5, Epsilon: 0.6771870800781251
Iteration:     600, Train reward: -261.913, Eval reward: -463.892, TD loss:   1.508, Episode:    7, Epsilon: 0.5794181953918458
Iteration:     700, Train reward: -248.611, Eval reward: -463.892, TD loss:   1.116, Episode:    8, Epsilon: 0.5359618307374574
Iteration:     800, Train reward: -240.689, Eval reward: -463.892, TD loss:   1.531, Episode:    9, Epsilon: 0.49576469343214813
Iteration:     900, Train reward: -240.743, Eval reward: -463.892, TD loss:   1.172, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1000, Train reward: -234.678, Eval reward: -191.010, TD loss:   1.512, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    1100, Train reward: -227.776, Eval reward: -191.010, TD loss:   1.305, Episode:   13, Epsilon: 0.36294642719042514
Iteration:    1200, Train reward: -217.852, Eval reward: -191.010, TD loss:   1.098, Episode:   14, Epsilon: 0.3357254451511433
Iteration:    1300, Train reward: -208.964, Eval reward: -191.010, TD loss:   1.204, Episode:   16, Epsilon: 0.287255084007447
Iteration:    1400, Train reward: -208.964, Eval reward: -191.010, TD loss:   1.113, Episode:   16, Epsilon: 0.287255084007447
Iteration:    1500, Train reward: -210.084, Eval reward: -191.010, TD loss:   0.868, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    1600, Train reward: -210.084, Eval reward: -191.010, TD loss:   1.002, Episode:   17, Epsilon: 0.2657109527068885
Iteration:    1700, Train reward: -204.925, Eval reward: -191.010, TD loss:   1.284, Episode:   19, Epsilon: 0.2273489339098315
Iteration:    1800, Train reward: -201.029, Eval reward: -191.010, TD loss:   1.210, Episode:   20, Epsilon: 0.21029776386659413
Iteration:    1900, Train reward: -177.094, Eval reward: -191.010, TD loss:   0.856, Episode:   21, Epsilon: 0.19452543157659957
Iteration:    2000, Train reward: -170.013, Eval reward: -138.483, TD loss:   1.054, Episode:   22, Epsilon: 0.1799360242083546
Iteration:    2100, Train reward: -164.393, Eval reward: -138.483, TD loss:   1.059, Episode:   23, Epsilon: 0.16644082239272803
Iteration:    2200, Train reward: -164.436, Eval reward: -138.483, TD loss:   1.110, Episode:   24, Epsilon: 0.15395776071327344
Iteration:    2300, Train reward: -175.920, Eval reward: -138.483, TD loss:   1.328, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    2400, Train reward: -175.920, Eval reward: -138.483, TD loss:   1.202, Episode:   25, Epsilon: 0.14241092865977795
Iteration:    2500, Train reward: -170.428, Eval reward: -138.483, TD loss:   1.049, Episode:   26, Epsilon: 0.1317301090102946
Iteration:    2600, Train reward: -187.645, Eval reward: -138.483, TD loss:   1.182, Episode:   27, Epsilon: 0.12185035083452252
Iteration:    2700, Train reward: -187.645, Eval reward: -138.483, TD loss:   1.166, Episode:   27, Epsilon: 0.12185035083452252
Iteration:    2800, Train reward: -188.418, Eval reward: -138.483, TD loss:   0.954, Episode:   28, Epsilon: 0.11271157452193334
Iteration:    2900, Train reward: -189.119, Eval reward: -138.483, TD loss:   1.159, Episode:   29, Epsilon: 0.10425820643278834
Iteration:    3000, Train reward: -186.822, Eval reward: -130.736, TD loss:   0.846, Episode:   30, Epsilon: 0.09643884095032922
Iteration:    3100, Train reward: -177.497, Eval reward: -130.736, TD loss:   1.152, Episode:   31, Epsilon: 0.08920592787905453
Iteration:    3200, Train reward: -184.268, Eval reward: -130.736, TD loss:   1.339, Episode:   32, Epsilon: 0.08251548328812544
Iteration:    3300, Train reward: -185.625, Eval reward: -130.736, TD loss:   1.026, Episode:   33, Epsilon: 0.07632682204151604
Iteration:    3400, Train reward: -179.608, Eval reward: -130.736, TD loss:   1.055, Episode:   34, Epsilon: 0.07060231038840234
Iteration:    3500, Train reward: -178.996, Eval reward: -130.736, TD loss:   1.072, Episode:   35, Epsilon: 0.06530713710927216
Iteration:    3600, Train reward: -178.996, Eval reward: -130.736, TD loss:   1.232, Episode:   35, Epsilon: 0.06530713710927216
Iteration:    3700, Train reward: -186.340, Eval reward: -130.736, TD loss:   1.003, Episode:   36, Epsilon: 0.060409101826076755
Iteration:    3800, Train reward: -189.061, Eval reward: -130.736, TD loss:   1.235, Episode:   37, Epsilon: 0.055878419189121
Iteration:    3900, Train reward: -183.497, Eval reward: -130.736, TD loss:   1.235, Episode:   38, Epsilon: 0.05168753774993693
Iteration:    4000, Train reward: -182.730, Eval reward: -197.627, TD loss:   1.108, Episode:   39, Epsilon: 0.047810972418691665
Iteration:    4100, Train reward: -182.730, Eval reward: -197.627, TD loss:   1.323, Episode:   39, Epsilon: 0.047810972418691665
