Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.925, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=3, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=150000, n_steps=1, natoms=51, no_dist=True, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=False, noisy_std=0.5, save_model=False, start_update=100, target_update_period=500, vmax=200, vmin=-200, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -706.830, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -116.384, Eval reward: -706.830, TD loss:     nan, Episode:    1, Epsilon: 0.925
Iteration:     200, Train reward: -95.548, Eval reward: -706.830, TD loss:   0.922, Episode:    2, Epsilon: 0.8556250000000001
Iteration:     300, Train reward: -142.774, Eval reward: -706.830, TD loss:   1.487, Episode:    3, Epsilon: 0.7914531250000001
Iteration:     400, Train reward: -140.877, Eval reward: -706.830, TD loss:   1.599, Episode:    4, Epsilon: 0.7320941406250001
Iteration:     500, Train reward: -127.327, Eval reward: -706.830, TD loss:   1.821, Episode:    5, Epsilon: 0.6771870800781251
Iteration:     600, Train reward: -127.327, Eval reward: -706.830, TD loss:   2.197, Episode:    5, Epsilon: 0.6771870800781251
Iteration:     700, Train reward: -135.721, Eval reward: -706.830, TD loss:   2.190, Episode:    6, Epsilon: 0.6263980490722657
Iteration:     800, Train reward: -128.252, Eval reward: -706.830, TD loss:   2.267, Episode:    7, Epsilon: 0.5794181953918458
Iteration:     900, Train reward: -128.252, Eval reward: -706.830, TD loss:   2.181, Episode:    7, Epsilon: 0.5794181953918458
Iteration:    1000, Train reward: -126.833, Eval reward: -139.794, TD loss:   1.973, Episode:    8, Epsilon: 0.5359618307374574
Iteration:    1100, Train reward: -135.026, Eval reward: -139.794, TD loss:   2.387, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1200, Train reward: -135.026, Eval reward: -139.794, TD loss:   2.067, Episode:    9, Epsilon: 0.49576469343214813
Iteration:    1300, Train reward: -128.297, Eval reward: -139.794, TD loss:   1.908, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1400, Train reward: -128.297, Eval reward: -139.794, TD loss:   1.664, Episode:   10, Epsilon: 0.45858234142473703
Iteration:    1500, Train reward: -129.943, Eval reward: -139.794, TD loss:   1.690, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1600, Train reward: -129.943, Eval reward: -139.794, TD loss:   1.863, Episode:   11, Epsilon: 0.4241886658178818
Iteration:    1700, Train reward: -124.471, Eval reward: -139.794, TD loss:   1.790, Episode:   12, Epsilon: 0.39237451588154065
Iteration:    1800, Train reward: -122.790, Eval reward: -139.794, TD loss:   1.821, Episode:   13, Epsilon: 0.36294642719042514
Iteration:    1900, Train reward: -122.338, Eval reward: -139.794, TD loss:   1.992, Episode:   14, Epsilon: 0.3357254451511433
Iteration:    2000, Train reward: -122.338, Eval reward: -442.817, TD loss:   1.913, Episode:   14, Epsilon: 0.3357254451511433
