Namespace(batch_size=32, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.995, epsilon_init=1, epsilon_min=0.01, epsilon_range=200, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.0003, max_episode_len=1000, model_dir='models/', n_iterations=150000, save_model=False, start_update=500, target_update_period=250, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -75.526, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -124.015, Eval reward: -75.526, TD loss:     nan, Episode:    1, Epsilon: 0.99505
Iteration:     200, Train reward: -248.409, Eval reward: -75.526, TD loss:     nan, Episode:    2, Epsilon: 0.9901
Iteration:     300, Train reward: -208.730, Eval reward: -75.526, TD loss:     nan, Episode:    3, Epsilon: 0.98515
Iteration:     400, Train reward: -218.420, Eval reward: -75.526, TD loss:     nan, Episode:    5, Epsilon: 0.97525
Iteration:     500, Train reward: -226.258, Eval reward: -75.526, TD loss:     nan, Episode:    6, Epsilon: 0.9702999999999999
Iteration:     600, Train reward: -243.778, Eval reward: -75.526, TD loss: 140.148, Episode:    7, Epsilon: 0.9653499999999999
Iteration:     700, Train reward: -229.383, Eval reward: -75.526, TD loss: 171.669, Episode:    8, Epsilon: 0.9603999999999999
Iteration:     800, Train reward: -237.617, Eval reward: -75.526, TD loss: 124.193, Episode:    9, Epsilon: 0.9554499999999999
Iteration:     900, Train reward: -224.658, Eval reward: -75.526, TD loss: 118.823, Episode:   10, Epsilon: 0.9504999999999999
Iteration:    1000, Train reward: -253.509, Eval reward: -268.292, TD loss:  94.938, Episode:   11, Epsilon: 0.9455499999999999
Iteration:    1100, Train reward: -244.127, Eval reward: -268.292, TD loss: 104.639, Episode:   12, Epsilon: 0.9405999999999999
Iteration:    1200, Train reward: -244.109, Eval reward: -268.292, TD loss:  90.369, Episode:   13, Epsilon: 0.9356499999999999
Iteration:    1300, Train reward: -237.024, Eval reward: -268.292, TD loss:  86.909, Episode:   14, Epsilon: 0.9306999999999999
Iteration:    1400, Train reward: -230.190, Eval reward: -268.292, TD loss:  89.048, Episode:   15, Epsilon: 0.9257499999999999
Iteration:    1500, Train reward: -225.039, Eval reward: -268.292, TD loss:  87.953, Episode:   16, Epsilon: 0.9207999999999998
Iteration:    1600, Train reward: -219.152, Eval reward: -268.292, TD loss:  88.791, Episode:   17, Epsilon: 0.9158499999999998
Iteration:    1700, Train reward: -216.696, Eval reward: -268.292, TD loss:  73.089, Episode:   18, Epsilon: 0.9108999999999998
Iteration:    1800, Train reward: -213.111, Eval reward: -268.292, TD loss:  53.660, Episode:   19, Epsilon: 0.9059499999999998
Iteration:    1900, Train reward: -207.205, Eval reward: -268.292, TD loss:  75.479, Episode:   20, Epsilon: 0.9009999999999998
Iteration:    2000, Train reward: -207.205, Eval reward: -359.316, TD loss:  86.312, Episode:   20, Epsilon: 0.9009999999999998
Iteration:    2100, Train reward: -205.430, Eval reward: -359.316, TD loss:  57.088, Episode:   21, Epsilon: 0.8960499999999998
Iteration:    2200, Train reward: -196.953, Eval reward: -359.316, TD loss:  76.693, Episode:   23, Epsilon: 0.8861499999999998
Iteration:    2300, Train reward: -196.953, Eval reward: -359.316, TD loss:  66.299, Episode:   23, Epsilon: 0.8861499999999998
Iteration:    2400, Train reward: -183.002, Eval reward: -359.316, TD loss:  52.733, Episode:   25, Epsilon: 0.8762499999999998
Iteration:    2500, Train reward: -174.334, Eval reward: -359.316, TD loss:  85.760, Episode:   26, Epsilon: 0.8712999999999997
Iteration:    2600, Train reward: -162.033, Eval reward: -359.316, TD loss:  75.666, Episode:   27, Epsilon: 0.8663499999999997
Iteration:    2700, Train reward: -160.173, Eval reward: -359.316, TD loss:  62.350, Episode:   28, Epsilon: 0.8613999999999997
Iteration:    2800, Train reward: -148.598, Eval reward: -359.316, TD loss:  73.864, Episode:   29, Epsilon: 0.8564499999999997
