Namespace(batch_size=32, buffer_capacity=250, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.995, epsilon_init=1, epsilon_min=0.01, epsilon_range=200, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.0003, max_episode_len=1000, model_dir='models/', n_iterations=150000, save_model=False, start_update=500, target_update_period=10, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -156.538, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -47.087, Eval reward: -156.538, TD loss:     nan, Episode:    1, Epsilon: 0.99505
Iteration:     200, Train reward: -98.112, Eval reward: -156.538, TD loss:     nan, Episode:    2, Epsilon: 0.9901
Iteration:     300, Train reward: -152.703, Eval reward: -156.538, TD loss:     nan, Episode:    3, Epsilon: 0.98515
Iteration:     400, Train reward: -165.142, Eval reward: -156.538, TD loss:     nan, Episode:    4, Epsilon: 0.9802
Iteration:     500, Train reward: -203.501, Eval reward: -156.538, TD loss:     nan, Episode:    5, Epsilon: 0.97525
Iteration:     600, Train reward: -186.916, Eval reward: -156.538, TD loss:  83.275, Episode:    6, Epsilon: 0.9702999999999999
Iteration:     700, Train reward: -165.089, Eval reward: -156.538, TD loss: 107.106, Episode:    7, Epsilon: 0.9653499999999999
Iteration:     800, Train reward: -157.153, Eval reward: -156.538, TD loss: 128.782, Episode:    8, Epsilon: 0.9603999999999999
Iteration:     900, Train reward: -148.488, Eval reward: -156.538, TD loss: 160.891, Episode:    9, Epsilon: 0.9554499999999999
Iteration:    1000, Train reward: -145.928, Eval reward: -837.558, TD loss: 116.444, Episode:   10, Epsilon: 0.9504999999999999
Iteration:    1100, Train reward: -134.019, Eval reward: -837.558, TD loss:  82.561, Episode:   12, Epsilon: 0.9405999999999999
Iteration:    1200, Train reward: -146.406, Eval reward: -837.558, TD loss: 107.394, Episode:   13, Epsilon: 0.9356499999999999
Iteration:    1300, Train reward: -143.716, Eval reward: -837.558, TD loss: 188.940, Episode:   14, Epsilon: 0.9306999999999999
Iteration:    1400, Train reward: -142.017, Eval reward: -837.558, TD loss: 167.170, Episode:   15, Epsilon: 0.9257499999999999
Iteration:    1500, Train reward: -137.202, Eval reward: -837.558, TD loss: 156.013, Episode:   17, Epsilon: 0.9158499999999998
Iteration:    1600, Train reward: -139.064, Eval reward: -837.558, TD loss: 163.497, Episode:   18, Epsilon: 0.9108999999999998
Iteration:    1700, Train reward: -153.169, Eval reward: -837.558, TD loss:  84.237, Episode:   19, Epsilon: 0.9059499999999998
Iteration:    1800, Train reward: -167.608, Eval reward: -837.558, TD loss:  83.503, Episode:   20, Epsilon: 0.9009999999999998
Iteration:    1900, Train reward: -173.000, Eval reward: -837.558, TD loss:  52.291, Episode:   21, Epsilon: 0.8960499999999998
Iteration:    2000, Train reward: -173.796, Eval reward: -248.435, TD loss:  18.490, Episode:   22, Epsilon: 0.8910999999999998
Iteration:    2100, Train reward: -173.796, Eval reward: -248.435, TD loss:  12.983, Episode:   22, Epsilon: 0.8910999999999998
Iteration:    2200, Train reward: -165.013, Eval reward: -248.435, TD loss:  17.652, Episode:   23, Epsilon: 0.8861499999999998
Iteration:    2300, Train reward: -169.831, Eval reward: -248.435, TD loss:  20.595, Episode:   24, Epsilon: 0.8811999999999998
Iteration:    2400, Train reward: -165.725, Eval reward: -248.435, TD loss:  18.333, Episode:   26, Epsilon: 0.8712999999999997
Iteration:    2500, Train reward: -171.276, Eval reward: -248.435, TD loss:  11.292, Episode:   27, Epsilon: 0.8663499999999997
Iteration:    2600, Train reward: -174.764, Eval reward: -248.435, TD loss:   9.510, Episode:   28, Epsilon: 0.8613999999999997
Iteration:    2700, Train reward: -176.741, Eval reward: -248.435, TD loss:   7.922, Episode:   29, Epsilon: 0.8564499999999997
