Namespace(batch_size=32, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.99, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.0003, max_episode_len=1000, model_dir='models/', n_iterations=150000, save_model=False, start_update=500, target_update_period=250, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -526.000, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -252.871, Eval reward: -526.000, TD loss:     nan, Episode:    1, Epsilon: 0.99
Iteration:     200, Train reward: -175.506, Eval reward: -526.000, TD loss:     nan, Episode:    2, Epsilon: 0.9801
Iteration:     300, Train reward: -139.727, Eval reward: -526.000, TD loss:     nan, Episode:    3, Epsilon: 0.9702989999999999
Iteration:     400, Train reward: -205.284, Eval reward: -526.000, TD loss:     nan, Episode:    5, Epsilon: 0.9509900498999999
Iteration:     500, Train reward: -205.284, Eval reward: -526.000, TD loss:     nan, Episode:    5, Epsilon: 0.9509900498999999
Iteration:     600, Train reward: -191.584, Eval reward: -526.000, TD loss: 141.141, Episode:    6, Epsilon: 0.9414801494009999
Iteration:     700, Train reward: -184.854, Eval reward: -526.000, TD loss:  93.070, Episode:    8, Epsilon: 0.92274469442792
Iteration:     800, Train reward: -202.060, Eval reward: -526.000, TD loss: 105.408, Episode:    9, Epsilon: 0.9135172474836407
Iteration:     900, Train reward: -204.115, Eval reward: -526.000, TD loss: 126.369, Episode:   10, Epsilon: 0.9043820750088043
Iteration:    1000, Train reward: -191.815, Eval reward: -203.567, TD loss:  94.295, Episode:   11, Epsilon: 0.8953382542587163
Iteration:    1100, Train reward: -191.815, Eval reward: -203.567, TD loss:  91.955, Episode:   11, Epsilon: 0.8953382542587163
Iteration:    1200, Train reward: -181.869, Eval reward: -203.567, TD loss:  69.325, Episode:   12, Epsilon: 0.8863848717161291
Iteration:    1300, Train reward: -199.912, Eval reward: -203.567, TD loss:  96.831, Episode:   13, Epsilon: 0.8775210229989678
Iteration:    1400, Train reward: -207.838, Eval reward: -203.567, TD loss: 102.712, Episode:   14, Epsilon: 0.8687458127689781
Iteration:    1500, Train reward: -198.242, Eval reward: -203.567, TD loss:  61.118, Episode:   15, Epsilon: 0.8600583546412883
Iteration:    1600, Train reward: -198.242, Eval reward: -203.567, TD loss:  76.771, Episode:   15, Epsilon: 0.8600583546412883
Iteration:    1700, Train reward: -190.726, Eval reward: -203.567, TD loss:  55.944, Episode:   16, Epsilon: 0.8514577710948754
Iteration:    1800, Train reward: -200.308, Eval reward: -203.567, TD loss:  51.312, Episode:   17, Epsilon: 0.8429431933839266
Iteration:    1900, Train reward: -193.029, Eval reward: -203.567, TD loss:  63.779, Episode:   18, Epsilon: 0.8345137614500874
Iteration:    2000, Train reward: -188.219, Eval reward: -311.802, TD loss:  62.607, Episode:   19, Epsilon: 0.8261686238355865
Iteration:    2100, Train reward: -182.012, Eval reward: -311.802, TD loss:  55.249, Episode:   20, Epsilon: 0.8179069375972307
Iteration:    2200, Train reward: -172.674, Eval reward: -311.802, TD loss:  66.938, Episode:   21, Epsilon: 0.8097278682212583
Iteration:    2300, Train reward: -172.674, Eval reward: -311.802, TD loss:  45.907, Episode:   21, Epsilon: 0.8097278682212583
Iteration:    2400, Train reward: -176.060, Eval reward: -311.802, TD loss:  62.745, Episode:   22, Epsilon: 0.8016305895390458
Iteration:    2500, Train reward: -187.964, Eval reward: -311.802, TD loss:  42.679, Episode:   23, Epsilon: 0.7936142836436553
Iteration:    2600, Train reward: -176.744, Eval reward: -311.802, TD loss:  55.820, Episode:   24, Epsilon: 0.7856781408072188
Iteration:    2700, Train reward: -166.693, Eval reward: -311.802, TD loss:  43.891, Episode:   25, Epsilon: 0.7778213593991465
Iteration:    2800, Train reward: -167.440, Eval reward: -311.802, TD loss:  40.747, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    2900, Train reward: -167.440, Eval reward: -311.802, TD loss:  51.911, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3000, Train reward: -167.440, Eval reward: -124.395, TD loss:  48.289, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3100, Train reward: -167.440, Eval reward: -124.395, TD loss:  55.124, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3200, Train reward: -167.440, Eval reward: -124.395, TD loss:  42.076, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3300, Train reward: -167.440, Eval reward: -124.395, TD loss:  49.473, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3400, Train reward: -167.440, Eval reward: -124.395, TD loss:  36.832, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3500, Train reward: -167.440, Eval reward: -124.395, TD loss:  47.847, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3600, Train reward: -167.440, Eval reward: -124.395, TD loss:  42.513, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3700, Train reward: -167.440, Eval reward: -124.395, TD loss:  44.075, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    3800, Train reward: -147.922, Eval reward: -124.395, TD loss:  27.952, Episode:   27, Epsilon: 0.7623427143471035
Iteration:    3900, Train reward: -150.338, Eval reward: -124.395, TD loss:  32.159, Episode:   28, Epsilon: 0.7547192872036325
Iteration:    4000, Train reward: -150.338, Eval reward: -95.367, TD loss:  25.213, Episode:   28, Epsilon: 0.7547192872036325
Iteration:    4100, Train reward: -133.647, Eval reward: -95.367, TD loss:  38.747, Episode:   29, Epsilon: 0.7471720943315961
Iteration:    4200, Train reward: -126.747, Eval reward: -95.367, TD loss:  17.529, Episode:   30, Epsilon: 0.7397003733882802
Iteration:    4300, Train reward: -127.043, Eval reward: -95.367, TD loss:  46.516, Episode:   31, Epsilon: 0.7323033696543974
Iteration:    4400, Train reward: -127.043, Eval reward: -95.367, TD loss:  43.610, Episode:   31, Epsilon: 0.7323033696543974
Iteration:    4500, Train reward: -127.042, Eval reward: -95.367, TD loss:  39.140, Episode:   32, Epsilon: 0.7249803359578534
Iteration:    4600, Train reward: -100.483, Eval reward: -95.367, TD loss:  33.712, Episode:   34, Epsilon: 0.7105532272722921
Iteration:    4700, Train reward: -100.483, Eval reward: -95.367, TD loss:  31.023, Episode:   34, Epsilon: 0.7105532272722921
Iteration:    4800, Train reward: -102.206, Eval reward: -95.367, TD loss:  33.866, Episode:   35, Epsilon: 0.7034476949995692
Iteration:    4900, Train reward: -103.890, Eval reward: -95.367, TD loss:  48.368, Episode:   36, Epsilon: 0.6964132180495735
Iteration:    5000, Train reward: -91.414, Eval reward: -84.286, TD loss:  37.499, Episode:   37, Epsilon: 0.6894490858690777
Iteration:    5100, Train reward: -91.414, Eval reward: -84.286, TD loss:  24.142, Episode:   37, Epsilon: 0.6894490858690777
Iteration:    5200, Train reward: -90.043, Eval reward: -84.286, TD loss:  48.281, Episode:   38, Epsilon: 0.682554595010387
Iteration:    5300, Train reward: -89.624, Eval reward: -84.286, TD loss:  39.587, Episode:   39, Epsilon: 0.6757290490602831
Iteration:    5400, Train reward: -91.449, Eval reward: -84.286, TD loss:  38.235, Episode:   40, Epsilon: 0.6689717585696803
Iteration:    5500, Train reward: -94.611, Eval reward: -84.286, TD loss:  35.953, Episode:   41, Epsilon: 0.6622820409839835
Iteration:    5600, Train reward: -93.088, Eval reward: -84.286, TD loss:  37.362, Episode:   42, Epsilon: 0.6556592205741436
Iteration:    5700, Train reward: -93.088, Eval reward: -84.286, TD loss:  31.747, Episode:   42, Epsilon: 0.6556592205741436
Iteration:    5800, Train reward: -78.682, Eval reward: -84.286, TD loss:  42.711, Episode:   43, Epsilon: 0.6491026283684022
Iteration:    5900, Train reward: -78.682, Eval reward: -84.286, TD loss:  47.971, Episode:   43, Epsilon: 0.6491026283684022
Iteration:    6000, Train reward: -76.977, Eval reward: -103.405, TD loss:  35.482, Episode:   45, Epsilon: 0.6361854860638709
Iteration:    6100, Train reward: -74.557, Eval reward: -103.405, TD loss:  38.917, Episode:   46, Epsilon: 0.6298236312032323
Iteration:    6200, Train reward: -74.557, Eval reward: -103.405, TD loss:  30.547, Episode:   46, Epsilon: 0.6298236312032323
