Namespace(batch_size=32, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.995, epsilon_init=1, epsilon_min=0.01, epsilon_range=200, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.0003, max_episode_len=1000, model_dir='models/', n_iterations=150000, save_model=False, start_update=500, target_update_period=250, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -356.773, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -220.887, Eval reward: -356.773, TD loss:     nan, Episode:    1, Epsilon: 0.99505
Iteration:     200, Train reward: -84.247, Eval reward: -356.773, TD loss:     nan, Episode:    2, Epsilon: 0.9901
Iteration:     300, Train reward: -88.893, Eval reward: -356.773, TD loss:     nan, Episode:    3, Epsilon: 0.98515
Iteration:     400, Train reward: -166.912, Eval reward: -356.773, TD loss:     nan, Episode:    4, Epsilon: 0.9802
Iteration:     500, Train reward: -169.367, Eval reward: -356.773, TD loss:     nan, Episode:    5, Epsilon: 0.97525
Iteration:     600, Train reward: -165.631, Eval reward: -356.773, TD loss: 172.461, Episode:    6, Epsilon: 0.9702999999999999
Iteration:     700, Train reward: -184.886, Eval reward: -356.773, TD loss: 124.422, Episode:    7, Epsilon: 0.9653499999999999
Iteration:     800, Train reward: -221.643, Eval reward: -356.773, TD loss: 114.413, Episode:    8, Epsilon: 0.9603999999999999
Iteration:     900, Train reward: -208.707, Eval reward: -356.773, TD loss: 149.639, Episode:    9, Epsilon: 0.9554499999999999
Iteration:    1000, Train reward: -204.512, Eval reward: -527.594, TD loss:  98.220, Episode:   10, Epsilon: 0.9504999999999999
Iteration:    1100, Train reward: -189.699, Eval reward: -527.594, TD loss:  92.956, Episode:   11, Epsilon: 0.9455499999999999
Iteration:    1200, Train reward: -189.912, Eval reward: -527.594, TD loss: 120.205, Episode:   12, Epsilon: 0.9405999999999999
Iteration:    1300, Train reward: -182.290, Eval reward: -527.594, TD loss:  80.440, Episode:   13, Epsilon: 0.9356499999999999
Iteration:    1400, Train reward: -174.633, Eval reward: -527.594, TD loss:  76.764, Episode:   14, Epsilon: 0.9306999999999999
Iteration:    1500, Train reward: -173.563, Eval reward: -527.594, TD loss: 112.398, Episode:   15, Epsilon: 0.9257499999999999
Iteration:    1600, Train reward: -170.216, Eval reward: -527.594, TD loss: 108.798, Episode:   16, Epsilon: 0.9207999999999998
