Namespace(batch_size=32, buffer_capacity=50000, clip_grad=True, device='cuda', envname='LunarLander-v2', epsilon_decay=0.99, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.0003, max_episode_len=1000, model_dir='models/', n_iterations=150000, save_model=False, start_update=500, target_update_period=250, write_period=100)
Iteration:       0, Train reward:     nan, Eval reward: -157.731, TD loss:     nan, Episode:    0, Epsilon:    1
Iteration:     100, Train reward: -183.632, Eval reward: -157.731, TD loss:     nan, Episode:    1, Epsilon: 0.99
Iteration:     200, Train reward: -158.598, Eval reward: -157.731, TD loss:     nan, Episode:    2, Epsilon: 0.9801
Iteration:     300, Train reward: -138.753, Eval reward: -157.731, TD loss:     nan, Episode:    3, Epsilon: 0.9702989999999999
Iteration:     400, Train reward: -128.207, Eval reward: -157.731, TD loss:     nan, Episode:    4, Epsilon: 0.96059601
Iteration:     500, Train reward: -122.546, Eval reward: -157.731, TD loss:     nan, Episode:    5, Epsilon: 0.9509900498999999
Iteration:     600, Train reward: -122.214, Eval reward: -157.731, TD loss:  76.547, Episode:    6, Epsilon: 0.9414801494009999
Iteration:     700, Train reward: -117.731, Eval reward: -157.731, TD loss: 112.137, Episode:    7, Epsilon: 0.9320653479069899
Iteration:     800, Train reward: -127.151, Eval reward: -157.731, TD loss:  85.312, Episode:    8, Epsilon: 0.92274469442792
Iteration:     900, Train reward: -148.880, Eval reward: -157.731, TD loss: 115.148, Episode:    9, Epsilon: 0.9135172474836407
Iteration:    1000, Train reward: -142.522, Eval reward: -460.212, TD loss:  98.483, Episode:   10, Epsilon: 0.9043820750088043
Iteration:    1100, Train reward: -161.524, Eval reward: -460.212, TD loss: 124.872, Episode:   11, Epsilon: 0.8953382542587163
Iteration:    1200, Train reward: -165.825, Eval reward: -460.212, TD loss:  82.924, Episode:   12, Epsilon: 0.8863848717161291
Iteration:    1300, Train reward: -158.434, Eval reward: -460.212, TD loss: 134.513, Episode:   13, Epsilon: 0.8775210229989678
Iteration:    1400, Train reward: -170.165, Eval reward: -460.212, TD loss:  77.386, Episode:   14, Epsilon: 0.8687458127689781
Iteration:    1500, Train reward: -180.800, Eval reward: -460.212, TD loss:  94.216, Episode:   15, Epsilon: 0.8600583546412883
Iteration:    1600, Train reward: -180.104, Eval reward: -460.212, TD loss: 121.899, Episode:   16, Epsilon: 0.8514577710948754
Iteration:    1700, Train reward: -195.191, Eval reward: -460.212, TD loss: 116.365, Episode:   17, Epsilon: 0.8429431933839266
Iteration:    1800, Train reward: -198.185, Eval reward: -460.212, TD loss: 108.132, Episode:   18, Epsilon: 0.8345137614500874
Iteration:    1900, Train reward: -190.320, Eval reward: -460.212, TD loss:  73.084, Episode:   19, Epsilon: 0.8261686238355865
Iteration:    2000, Train reward: -185.921, Eval reward: -184.062, TD loss:  85.351, Episode:   20, Epsilon: 0.8179069375972307
Iteration:    2100, Train reward: -182.810, Eval reward: -184.062, TD loss:  63.219, Episode:   21, Epsilon: 0.8097278682212583
Iteration:    2200, Train reward: -182.306, Eval reward: -184.062, TD loss:  64.340, Episode:   22, Epsilon: 0.8016305895390458
Iteration:    2300, Train reward: -186.580, Eval reward: -184.062, TD loss:  77.675, Episode:   23, Epsilon: 0.7936142836436553
Iteration:    2400, Train reward: -184.662, Eval reward: -184.062, TD loss:  53.432, Episode:   24, Epsilon: 0.7856781408072188
Iteration:    2500, Train reward: -185.303, Eval reward: -184.062, TD loss:  64.763, Episode:   25, Epsilon: 0.7778213593991465
Iteration:    2600, Train reward: -179.954, Eval reward: -184.062, TD loss:  80.439, Episode:   26, Epsilon: 0.7700431458051551
Iteration:    2700, Train reward: -177.030, Eval reward: -184.062, TD loss:  81.316, Episode:   27, Epsilon: 0.7623427143471035
Iteration:    2800, Train reward: -183.059, Eval reward: -184.062, TD loss:  65.274, Episode:   28, Epsilon: 0.7547192872036325
Iteration:    2900, Train reward: -170.822, Eval reward: -184.062, TD loss:  54.487, Episode:   29, Epsilon: 0.7471720943315961
Iteration:    3000, Train reward: -169.044, Eval reward: -87.018, TD loss:  48.461, Episode:   30, Epsilon: 0.7397003733882802
Iteration:    3100, Train reward: -161.307, Eval reward: -87.018, TD loss:  53.424, Episode:   31, Epsilon: 0.7323033696543974
Iteration:    3200, Train reward: -161.677, Eval reward: -87.018, TD loss:  62.118, Episode:   32, Epsilon: 0.7249803359578534
Iteration:    3300, Train reward: -161.677, Eval reward: -87.018, TD loss:  60.961, Episode:   32, Epsilon: 0.7249803359578534
Iteration:    3400, Train reward: -163.005, Eval reward: -87.018, TD loss:  62.475, Episode:   33, Epsilon: 0.7177305325982748
Iteration:    3500, Train reward: -152.870, Eval reward: -87.018, TD loss:  61.661, Episode:   34, Epsilon: 0.7105532272722921
Iteration:    3600, Train reward: -150.634, Eval reward: -87.018, TD loss:  50.364, Episode:   35, Epsilon: 0.7034476949995692
Iteration:    3700, Train reward: -145.336, Eval reward: -87.018, TD loss:  40.999, Episode:   36, Epsilon: 0.6964132180495735
Iteration:    3800, Train reward: -128.028, Eval reward: -87.018, TD loss:  46.263, Episode:   37, Epsilon: 0.6894490858690777
Iteration:    3900, Train reward: -117.671, Eval reward: -87.018, TD loss:  63.772, Episode:   38, Epsilon: 0.682554595010387
Iteration:    4000, Train reward: -119.584, Eval reward: -42.461, TD loss:  54.817, Episode:   39, Epsilon: 0.6757290490602831
Iteration:    4100, Train reward: -119.584, Eval reward: -42.461, TD loss:  41.170, Episode:   39, Epsilon: 0.6757290490602831
Iteration:    4200, Train reward: -115.879, Eval reward: -42.461, TD loss:  43.493, Episode:   40, Epsilon: 0.6689717585696803
Iteration:    4300, Train reward: -118.422, Eval reward: -42.461, TD loss:  44.740, Episode:   41, Epsilon: 0.6622820409839835
Iteration:    4400, Train reward: -118.263, Eval reward: -42.461, TD loss:  57.768, Episode:   42, Epsilon: 0.6556592205741436
Iteration:    4500, Train reward: -112.233, Eval reward: -42.461, TD loss:  48.583, Episode:   43, Epsilon: 0.6491026283684022
Iteration:    4600, Train reward: -112.233, Eval reward: -42.461, TD loss:  66.157, Episode:   43, Epsilon: 0.6491026283684022
Iteration:    4700, Train reward: -108.858, Eval reward: -42.461, TD loss:  57.913, Episode:   44, Epsilon: 0.6426116020847181
Iteration:    4800, Train reward: -107.810, Eval reward: -42.461, TD loss:  41.968, Episode:   45, Epsilon: 0.6361854860638709
Iteration:    4900, Train reward: -112.330, Eval reward: -42.461, TD loss:  47.816, Episode:   46, Epsilon: 0.6298236312032323
Iteration:    5000, Train reward: -117.006, Eval reward: -110.287, TD loss:  46.839, Episode:   47, Epsilon: 0.6235253948912
Iteration:    5100, Train reward: -103.567, Eval reward: -110.287, TD loss:  51.720, Episode:   48, Epsilon: 0.617290140942288
Iteration:    5200, Train reward: -103.567, Eval reward: -110.287, TD loss:  42.926, Episode:   48, Epsilon: 0.617290140942288
Iteration:    5300, Train reward: -102.196, Eval reward: -110.287, TD loss:  42.918, Episode:   49, Epsilon: 0.6111172395328651
Iteration:    5400, Train reward: -102.619, Eval reward: -110.287, TD loss:  37.936, Episode:   50, Epsilon: 0.6050060671375365
Iteration:    5500, Train reward: -96.304, Eval reward: -110.287, TD loss:  48.771, Episode:   51, Epsilon: 0.5989560064661611
Iteration:    5600, Train reward: -89.233, Eval reward: -110.287, TD loss:  44.236, Episode:   52, Epsilon: 0.5929664464014994
Iteration:    5700, Train reward: -89.233, Eval reward: -110.287, TD loss:  41.743, Episode:   52, Epsilon: 0.5929664464014994
Iteration:    5800, Train reward: -89.060, Eval reward: -110.287, TD loss:  34.511, Episode:   53, Epsilon: 0.5870367819374844
Iteration:    5900, Train reward: -87.188, Eval reward: -110.287, TD loss:  31.938, Episode:   54, Epsilon: 0.5811664141181095
Iteration:    6000, Train reward: -87.188, Eval reward: -83.196, TD loss:  33.838, Episode:   54, Epsilon: 0.5811664141181095
Iteration:    6100, Train reward: -76.138, Eval reward: -83.196, TD loss:  33.130, Episode:   55, Epsilon: 0.5753547499769285
Iteration:    6200, Train reward: -76.138, Eval reward: -83.196, TD loss:  22.563, Episode:   55, Epsilon: 0.5753547499769285
Iteration:    6300, Train reward: -72.439, Eval reward: -83.196, TD loss:  31.496, Episode:   56, Epsilon: 0.5696012024771592
Iteration:    6400, Train reward: -72.439, Eval reward: -83.196, TD loss:  24.737, Episode:   56, Epsilon: 0.5696012024771592
Iteration:    6500, Train reward: -67.330, Eval reward: -83.196, TD loss:  28.008, Episode:   57, Epsilon: 0.5639051904523876
Iteration:    6600, Train reward: -67.330, Eval reward: -83.196, TD loss:  24.005, Episode:   57, Epsilon: 0.5639051904523876
Iteration:    6700, Train reward: -64.884, Eval reward: -83.196, TD loss:  16.514, Episode:   58, Epsilon: 0.5582661385478638
Iteration:    6800, Train reward: -63.060, Eval reward: -83.196, TD loss:  23.037, Episode:   59, Epsilon: 0.5526834771623851
Iteration:    6900, Train reward: -63.060, Eval reward: -83.196, TD loss:  54.498, Episode:   59, Epsilon: 0.5526834771623851
Iteration:    7000, Train reward: -65.623, Eval reward: -82.144, TD loss:  23.861, Episode:   60, Epsilon: 0.5471566423907612
Iteration:    7100, Train reward: -65.623, Eval reward: -82.144, TD loss:  38.139, Episode:   60, Epsilon: 0.5471566423907612
Iteration:    7200, Train reward: -56.990, Eval reward: -82.144, TD loss:  22.799, Episode:   61, Epsilon: 0.5416850759668536
Iteration:    7300, Train reward: -51.957, Eval reward: -82.144, TD loss:  25.845, Episode:   62, Epsilon: 0.536268225207185
Iteration:    7400, Train reward: -51.957, Eval reward: -82.144, TD loss:  30.307, Episode:   62, Epsilon: 0.536268225207185
Iteration:    7500, Train reward: -51.957, Eval reward: -82.144, TD loss:  27.164, Episode:   62, Epsilon: 0.536268225207185
Iteration:    7600, Train reward: -51.957, Eval reward: -82.144, TD loss:  24.498, Episode:   62, Epsilon: 0.536268225207185
Iteration:    7700, Train reward: -59.445, Eval reward: -82.144, TD loss:  22.054, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    7800, Train reward: -59.445, Eval reward: -82.144, TD loss:  25.308, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    7900, Train reward: -59.445, Eval reward: -82.144, TD loss:  23.524, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    8000, Train reward: -59.445, Eval reward: -95.280, TD loss:  38.688, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    8100, Train reward: -59.445, Eval reward: -95.280, TD loss:  41.199, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    8200, Train reward: -59.445, Eval reward: -95.280, TD loss:  43.270, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    8300, Train reward: -59.445, Eval reward: -95.280, TD loss:  33.615, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    8400, Train reward: -59.445, Eval reward: -95.280, TD loss:  32.512, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    8500, Train reward: -59.445, Eval reward: -95.280, TD loss:  23.880, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    8600, Train reward: -59.445, Eval reward: -95.280, TD loss:  43.808, Episode:   63, Epsilon: 0.5309055429551132
Iteration:    8700, Train reward: -62.487, Eval reward: -95.280, TD loss:  18.132, Episode:   64, Epsilon: 0.525596487525562
Iteration:    8800, Train reward: -59.912, Eval reward: -95.280, TD loss:  25.924, Episode:   65, Epsilon: 0.5203405226503064
Iteration:    8900, Train reward: -59.912, Eval reward: -95.280, TD loss:  22.169, Episode:   65, Epsilon: 0.5203405226503064
